term,p_pos,p_neg,class
populares(a,1.0,0.0,positivo
konimaki,1.0,0.0,positivo
giovese,1.0,0.0,positivo
filadelfia,0.8108108108108109,0.1891891891891892,positivo
urugayo,0.0,1.0,negativo
vagano,0.75,0.25,positivo
belisquetes,0.9918032786885246,0.008196721311475409,positivo
tlvez,0.0,1.0,negativo
danificado,0.3333333333333333,0.6666666666666666,negativo
feitros,1.0,0.0,positivo
biateca,1.0,0.0,positivo
tennessee,1.0,0.0,positivo
pokê,1.0,0.0,positivo
biblos,1.0,0.0,positivo
parar,0.8102745792736935,0.18972542072630647,positivo
hípicas,1.0,0.0,positivo
chote,1.0,0.0,positivo
orbita,0.7043108682452944,0.2956891317547055,positivo
boanado,0.0,1.0,negativo
coridal,1.0,0.0,positivo
silicioso,1.0,0.0,positivo
baruhento,0.0,1.0,negativo
cantariamos,0.5,0.5,negativo
litoraneo,1.0,0.0,positivo
tamr,1.0,0.0,positivo
curaçao,0.8666666666666667,0.13333333333333333,positivo
chegasr,1.0,0.0,positivo
doch,0.7619047619047619,0.2380952380952381,positivo
miigon,1.0,0.0,positivo
piamenteza,1.0,0.0,positivo
saboeoro,1.0,0.0,positivo
nogento,1.0,0.0,positivo
alentada,1.0,0.0,positivo
visualizada,0.6666666666666666,0.3333333333333333,positivo
ligadinho,1.0,0.0,positivo
expecificos,0.0,1.0,negativo
21/03,0.6666666666666666,0.3333333333333333,positivo
maravilhosa!atualmente,1.0,0.0,positivo
supers,0.9342105263157896,0.06578947368421052,positivo
romantiquinho,1.0,0.0,positivo
fried,0.6382978723404256,0.3617021276595745,positivo
aniamal,1.0,0.0,positivo
nipónica,1.0,0.0,positivo
ruim!!!a,0.0,1.0,negativo
sunflower,1.0,0.0,positivo
cinferir,1.0,0.0,positivo
cascaquinha,1.0,0.0,positivo
escudo,0.9,0.1,positivo
jetro,1.0,0.0,positivo
recepicionista,1.0,0.0,positivo
croisants,1.0,0.0,positivo
bâtiment,1.0,0.0,positivo
clarense,0.0,1.0,negativo
xiss,0.5806451612903226,0.41935483870967744,positivo
masas,0.9523809523809524,0.047619047619047616,positivo
tougarashi,1.0,0.0,positivo
acanhando,1.0,0.0,positivo
candomble,1.0,0.0,positivo
turísctico,1.0,0.0,positivo
convenientemente,0.7454545454545455,0.2545454545454545,positivo
hermis,1.0,0.0,positivo
ótimosl,1.0,0.0,positivo
sinestesia,1.0,0.0,positivo
desvanecem-decored,1.0,0.0,positivo
pizza!!ótima,1.0,0.0,positivo
critaivas,1.0,0.0,positivo
mexiano,1.0,0.0,positivo
descontrído,1.0,0.0,positivo
extorcivo,0.0,1.0,negativo
cachaça,0.949453219927096,0.050546780072904016,positivo
duvidasssssssssss,1.0,0.0,positivo
pirma,1.0,0.0,positivo
mssa,0.3333333333333333,0.6666666666666666,negativo
melhotres,1.0,0.0,positivo
cirdial,1.0,0.0,positivo
caicoenses,1.0,0.0,positivo
receheios,1.0,0.0,positivo
nada(pouco,0.0,1.0,negativo
atender-nos,0.5,0.5,negativo
produced,0.5,0.5,negativo
ponesa,0.9457635009310988,0.0542364990689013,positivo
doideira,1.0,0.0,positivo
sopa?a,0.0,1.0,negativo
rellleno,1.0,0.0,positivo
superdifícil,1.0,0.0,positivo
sinfônico,1.0,0.0,positivo
imensuravel,0.0,1.0,negativo
atenciososm,1.0,0.0,positivo
slimentam,1.0,0.0,positivo
17/10/2014,0.5,0.5,negativo
tempetisvo,1.0,0.0,positivo
adriático,1.0,0.0,positivo
cucaburguer,1.0,0.0,positivo
arango,0.8823529411764706,0.1176470588235294,positivo
joey,1.0,0.0,positivo
mascantes,1.0,0.0,positivo
sabotosíssimos,1.0,0.0,positivo
tehir,0.5,0.5,negativo
belisquete,0.9929577464788732,0.007042253521126761,positivo
apresentacão,0.75,0.25,positivo
18/03/2016,1.0,0.0,positivo
astuto,1.0,0.0,positivo
espetacualar,1.0,0.0,positivo
penca(no,1.0,0.0,positivo
super-farta,1.0,0.0,positivo
foccacias,0.9,0.1,positivo
vinhateira,1.0,0.0,positivo
deliiciaa,1.0,0.0,positivo
inverossímil,0.0,1.0,negativo
boa(embora,1.0,0.0,positivo
medici,1.0,0.0,positivo
parrillla,1.0,0.0,positivo
opulenta,1.0,0.0,positivo
cular,0.9712872587210576,0.028712741278942525,positivo
poximas,0.0,1.0,negativo
thales,1.0,0.0,positivo
servidão,1.0,0.0,positivo
ineplacavel,1.0,0.0,positivo
caravelle,0.9411764705882352,0.05882352941176471,positivo
muitossss,1.0,0.0,positivo
rápido!local,1.0,0.0,positivo
incoercível,1.0,0.0,positivo
moidas,0.75,0.25,positivo
espaguee,1.0,0.0,positivo
formosuras,1.0,0.0,positivo
recientes,1.0,0.0,positivo
bequeno,1.0,0.0,positivo
bicudo,0.8,0.2,positivo
salhados,1.0,0.0,positivo
rotariano,1.0,0.0,positivo
melhorea,1.0,0.0,positivo
galaxias,1.0,0.0,positivo
rela,0.8612970920355751,0.13870290796442492,positivo
duvidosa!siga,0.0,1.0,negativo
vermlhas,1.0,0.0,positivo
minetta,1.0,0.0,positivo
competência,0.7563025210084033,0.24369747899159666,positivo
rezandoooooo,1.0,0.0,positivo
bagunça,0.53220696937698,0.4677930306230201,positivo
cápsula,0.8620689655172413,0.13793103448275862,positivo
citiricas,1.0,0.0,positivo
minba,1.0,0.0,positivo
zoom,0.8571428571428571,0.14285714285714285,positivo
muiiiitooooooooooo,0.0,1.0,negativo
pomposas,1.0,0.0,positivo
énexcelente,1.0,0.0,positivo
estomago,0.8359375,0.1640625,positivo
talvezz,1.0,0.0,positivo
mar;o,1.0,0.0,positivo
futos,0.9166666666666666,0.08333333333333333,positivo
cozidas,0.7198952879581152,0.2801047120418848,positivo
disco-eletronica,1.0,0.0,positivo
mondo,1.0,0.0,positivo
fartesanal,1.0,0.0,positivo
jugosa,0.0,1.0,negativo
brasilieira,1.0,0.0,positivo
preparativo,0.9166666666666666,0.08333333333333333,positivo
infraestruturais,1.0,0.0,positivo
reclamado,0.1839080459770115,0.8160919540229885,negativo
diferencianda,1.0,0.0,positivo
ruimmmm,0.0,1.0,negativo
acalores,1.0,0.0,positivo
abaixadas,0.5,0.5,negativo
cansandos,1.0,0.0,positivo
arrastao,0.0,1.0,negativo
lindor,1.0,0.0,positivo
hemrique,1.0,0.0,positivo
emum,1.0,0.0,positivo
alentejanas,1.0,0.0,positivo
palpita,0.8571428571428571,0.14285714285714285,positivo
lotadinho,0.75,0.25,positivo
refresca,0.982436882546652,0.01756311745334797,positivo
mid-range,1.0,0.0,positivo
perperfeitas,1.0,0.0,positivo
apenad,0.9272727272727272,0.07272727272727272,positivo
vobgole,1.0,0.0,positivo
apessoados,1.0,0.0,positivo
burras,0.8,0.2,positivo
perfeitos!tem,1.0,0.0,positivo
com.cangaceiro,1.0,0.0,positivo
acrdeitar,1.0,0.0,positivo
charmoiso,1.0,0.0,positivo
pedidaé,1.0,0.0,positivo
turrístico,1.0,0.0,positivo
devorada,0.8,0.2,positivo
desrazoado,1.0,0.0,positivo
tonelada,0.7321428571428571,0.26785714285714285,positivo
/gostoso,1.0,0.0,positivo
proproe,1.0,0.0,positivo
elaboradinho,0.5,0.5,negativo
filadhelfia,0.0,1.0,negativo
curitibaníssima,1.0,0.0,positivo
nehum!pratos,0.0,1.0,negativo
nasal,0.75,0.25,positivo
justo!!voltarei,1.0,0.0,positivo
aterrorizantes,1.0,0.0,positivo
bacco,0.9152542372881356,0.0847457627118644,positivo
c/6h,0.0,1.0,negativo
limoncelo,1.0,0.0,positivo
ótimol,1.0,0.0,positivo
anti-éticos,0.0,1.0,negativo
agrupáveis,1.0,0.0,positivo
wilton,0.994186046511628,0.005813953488372093,positivo
ailton,0.9779735682819384,0.022026431718061675,positivo
jhenifer,1.0,0.0,positivo
varidíssima,1.0,0.0,positivo
desfrutti-,1.0,0.0,positivo
bruilee,1.0,0.0,positivo
tempo!o,1.0,0.0,positivo
cervej,0.9311746858455452,0.06882531415445467,positivo
excelrnte,1.0,0.0,positivo
fujammmmmm,0.0,1.0,negativo
limpp,1.0,0.0,positivo
saorosas,1.0,0.0,positivo
tuka,1.0,0.0,positivo
hmmmmmmm,1.0,0.0,positivo
protreina,1.0,0.0,positivo
balllls,1.0,0.0,positivo
qualidada,0.875,0.125,positivo
️sal,0.0,1.0,negativo
intrega,1.0,0.0,positivo
sincerosa,0.0,1.0,negativo
sofrívél,0.0,1.0,negativo
camarãosinho,1.0,0.0,positivo
lançados,0.6428571428571429,0.35714285714285715,positivo
lafaiete,0.9230769230769232,0.07692307692307693,positivo
lavosh,1.0,0.0,positivo
provedora,1.0,0.0,positivo
rocca,0.9464285714285714,0.05357142857142857,positivo
hora!!o,1.0,0.0,positivo
localização,0.9661581409016332,0.03384185909836668,positivo
modésta,1.0,0.0,positivo
intrincado,0.0,1.0,negativo
pixzzas,1.0,0.0,positivo
muiticimo,1.0,0.0,positivo
iphod,0.0,1.0,negativo
mushroomy,1.0,0.0,positivo
superior-final,1.0,0.0,positivo
rustika,1.0,0.0,positivo
deliciosos(cortesia,1.0,0.0,positivo
boèmio,1.0,0.0,positivo
yallah,0.9965277777777778,0.003472222222222222,positivo
battered,1.0,0.0,positivo
capuaçu,1.0,0.0,positivo
principsis,1.0,0.0,positivo
fnac,0.8333333333333334,0.16666666666666666,positivo
leoes,1.0,0.0,positivo
atendidas,0.8504356243949661,0.14956437560503388,positivo
homorado,1.0,0.0,positivo
cebola-repolho-búfula,1.0,0.0,positivo
coetês,1.0,0.0,positivo
agora,0.7974702380952381,0.2025297619047619,positivo
surpreendenes,1.0,0.0,positivo
limonades,0.6666666666666666,0.3333333333333333,positivo
povao,1.0,0.0,positivo
acessorado,1.0,0.0,positivo
localiozada,1.0,0.0,positivo
midnight,1.0,0.0,positivo
ufanista,1.0,0.0,positivo
campioníssima,1.0,0.0,positivo
reversado,0.0,1.0,negativo
frecheiras,1.0,0.0,positivo
bricandeira,0.0,1.0,negativo
tipos.o,1.0,0.0,positivo
que.no,0.3333333333333333,0.6666666666666666,negativo
jeitosinho,1.0,0.0,positivo
unificadores,1.0,0.0,positivo
mttttt,1.0,0.0,positivo
caseirona,0.5,0.5,negativo
contralto,1.0,0.0,positivo
prestanfo,1.0,0.0,positivo
pedag,0.9085714285714286,0.09142857142857144,positivo
voltareo,1.0,0.0,positivo
alemanha.no,1.0,0.0,positivo
acesíivel,1.0,0.0,positivo
acarrte,1.0,0.0,positivo
superfritas,0.0,1.0,negativo
caseirasótimas,1.0,0.0,positivo
excelente!eu,1.0,0.0,positivo
pós-reforma,1.0,0.0,positivo
petfeita,1.0,0.0,positivo
conciliável,0.0,1.0,negativo
servidinnho,1.0,0.0,positivo
cústica,0.8456237077877325,0.1543762922122674,positivo
acessiva,1.0,0.0,positivo
demais,0.8330207658471716,0.16697923415282845,positivo
variadis,1.0,0.0,positivo
extra-simpáticos,1.0,0.0,positivo
goatos,1.0,0.0,positivo
attentionné,1.0,0.0,positivo
sisnestésica,1.0,0.0,positivo
noso,0.5976331360946746,0.40236686390532544,positivo
alavajados,0.0,1.0,negativo
retrartil,1.0,0.0,positivo
quesadillos,1.0,0.0,positivo
biquines,1.0,0.0,positivo
ceba,0.6470588235294118,0.35294117647058826,positivo
mindinha,1.0,0.0,positivo
genereso,1.0,0.0,positivo
aconchegadamente,1.0,0.0,positivo
sorvetão,1.0,0.0,positivo
biadi,1.0,0.0,positivo
וכיסאות,1.0,0.0,positivo
20/7,0.0,1.0,negativo
dominado,0.875,0.125,positivo
tmbpém,1.0,0.0,positivo
)contam,1.0,0.0,positivo
gostossíma,1.0,0.0,positivo
provisórios,0.0,1.0,negativo
acabadas,0.6428571428571429,0.35714285714285715,positivo
pautado,0.875,0.125,positivo
bagarai,0.8333333333333334,0.16666666666666666,positivo
naobaceita,1.0,0.0,positivo
amodoce,1.0,0.0,positivo
mariscadas,0.9090909090909092,0.09090909090909093,positivo
biológicos,1.0,0.0,positivo
biri-biru,0.0,1.0,negativo
14/8/2015,1.0,0.0,positivo
aderido,0.8888888888888888,0.1111111111111111,positivo
jaca,0.9745385105028644,0.025461489497135583,positivo
ambientes(com,1.0,0.0,positivo
razovael,1.0,0.0,positivo
bellamenier,1.0,0.0,positivo
pezzi,1.0,0.0,positivo
não.ira,1.0,0.0,positivo
ã¡lcool,1.0,0.0,positivo
contagem,0.5365853658536586,0.4634146341463415,positivo
degradês,1.0,0.0,positivo
dassa,0.9047619047619048,0.09523809523809523,positivo
agarantchio,1.0,0.0,positivo
eacolhido,1.0,0.0,positivo
kitaro,0.8813559322033898,0.11864406779661014,positivo
chile,0.936008676789588,0.06399132321041215,positivo
conclusivo,1.0,0.0,positivo
derreito,0.0,1.0,negativo
longeee,0.2,0.8,negativo
tripioca,1.0,0.0,positivo
rollmops,1.0,0.0,positivo
irmãos,0.9608540925266904,0.039145907473309614,positivo
dobradíssimo,0.0,1.0,negativo
diversificadasno,1.0,0.0,positivo
ocha,0.7340876944837341,0.26591230551626593,positivo
belewa,0.8571428571428571,0.14285714285714285,positivo
malting,1.0,0.0,positivo
depreciado,0.3333333333333333,0.6666666666666666,negativo
arranhacéus,1.0,0.0,positivo
lucrativas,1.0,0.0,positivo
6reais,1.0,0.0,positivo
outback.possui,1.0,0.0,positivo
hota,0.8947368421052632,0.10526315789473684,positivo
biologa,0.0,1.0,negativo
casaco,0.7796610169491526,0.22033898305084745,positivo
deliciarias,1.0,0.0,positivo
churrascarria,0.75,0.25,positivo
prefer,0.9303059737736764,0.06969402622632345,positivo
chateau,0.92,0.08,positivo
medidacerta,1.0,0.0,positivo
zarolha,1.0,0.0,positivo
salgado(alto,1.0,0.0,positivo
ares-condicionados,0.5,0.5,negativo
rio-grandenses,1.0,0.0,positivo
caidasso,0.0,1.0,negativo
kindo,1.0,0.0,positivo
délica,0.8571428571428571,0.14285714285714285,positivo
magnifca,1.0,0.0,positivo
dupla+frango,1.0,0.0,positivo
indébita,0.0,1.0,negativo
binho,0.9139433551198256,0.0860566448801743,positivo
baianinha,1.0,0.0,positivo
prepados,1.0,0.0,positivo
buscams,1.0,0.0,positivo
quenttes,1.0,0.0,positivo
manna,0.5,0.5,negativo
destratada,0.09090909090909093,0.9090909090909092,negativo
mnasi,1.0,0.0,positivo
benida,1.0,0.0,positivo
assadocom,1.0,0.0,positivo
enormeeees,1.0,0.0,positivo
antigripal,1.0,0.0,positivo
paraiba,0.9634831460674156,0.03651685393258427,positivo
heinecken,1.0,0.0,positivo
fernte,0.75,0.25,positivo
rescente,0.828125,0.171875,positivo
tacacazeira,1.0,0.0,positivo
caipivodka,0.8960396039603961,0.10396039603960396,positivo
premum,1.0,0.0,positivo
gamberony,1.0,0.0,positivo
frito(em,0.0,1.0,negativo
ótuimo,1.0,0.0,positivo
ameriano,1.0,0.0,positivo
elaboras,1.0,0.0,positivo
tcheco,0.5,0.5,negativo
jumbotron,1.0,0.0,positivo
contemporänea,1.0,0.0,positivo
lá.os,1.0,0.0,positivo
diferenciadol,1.0,0.0,positivo
tristíssimo,1.0,0.0,positivo
impossible,0.7142857142857143,0.2857142857142857,positivo
em.datas,1.0,0.0,positivo
indicadíssima,1.0,0.0,positivo
agradabilíssimooooo,1.0,0.0,positivo
cous,0.9571428571428572,0.042857142857142864,positivo
anchor,1.0,0.0,positivo
anao,0.8333333333333334,0.16666666666666666,positivo
agradáveluyftj,1.0,0.0,positivo
variado.;fácil,1.0,0.0,positivo
nordista,1.0,0.0,positivo
gelada).percebi,0.0,1.0,negativo
etimológicos,1.0,0.0,positivo
baiāo,1.0,0.0,positivo
ejoativo,0.0,1.0,negativo
favorites,1.0,0.0,positivo
crivel,0.95460399227302,0.04539600772698004,positivo
tiintos,1.0,0.0,positivo
ovadas,0.9483870967741936,0.05161290322580645,positivo
camaral,1.0,0.0,positivo
prevenidos,0.6428571428571429,0.35714285714285715,positivo
litorales,1.0,0.0,positivo
divrsificada,1.0,0.0,positivo
peixe(não,1.0,0.0,positivo
saboríssimas,1.0,0.0,positivo
меню,1.0,0.0,positivo
confesso,0.8859102244389028,0.11408977556109726,positivo
restaurente,0.9517241379310344,0.04827586206896552,positivo
allo,0.9148936170212766,0.0851063829787234,positivo
incomodou-nos,1.0,0.0,positivo
lacustre,0.0,1.0,negativo
sensancionais,1.0,0.0,positivo
melhorgarçom,1.0,0.0,positivo
fantástico.!!!a,1.0,0.0,positivo
acidez,0.7800687285223368,0.21993127147766325,positivo
selfi,0.953216374269006,0.04678362573099415,positivo
explendorosas,1.0,0.0,positivo
sensacional!a,1.0,0.0,positivo
dumburi,0.0,1.0,negativo
embreagado,0.0,1.0,negativo
restorando.com,1.0,0.0,positivo
aberto(ao,1.0,0.0,positivo
descafeinados,0.0,1.0,negativo
candelária,0.9655172413793104,0.03448275862068965,positivo
nanban,1.0,0.0,positivo
presatativos,1.0,0.0,positivo
boqueta,0.5,0.5,negativo
custo-beneficio!pode,1.0,0.0,positivo
hahhhha,0.0,1.0,negativo
pestavtivo,1.0,0.0,positivo
dier,0.988095238095238,0.011904761904761904,positivo
conexos,0.5,0.5,negativo
grátis).outra,1.0,0.0,positivo
passsado-,1.0,0.0,positivo
galaxicametente,0.0,1.0,negativo
enorme!a,1.0,0.0,positivo
pretentious,1.0,0.0,positivo
eettttaaaaaa,1.0,0.0,positivo
demanda,0.7601096641535298,0.23989033584647015,positivo
friro,1.0,0.0,positivo
taipiri,1.0,0.0,positivo
intensidades,1.0,0.0,positivo
salgadoa,1.0,0.0,positivo
aborecer,0.0,1.0,negativo
trampam,1.0,0.0,positivo
atenciosios,1.0,0.0,positivo
maltratadas,0.0,1.0,negativo
atendidios,1.0,0.0,positivo
louro.no,0.0,1.0,negativo
acesos,1.0,0.0,positivo
gancha,1.0,0.0,positivo
declame,1.0,0.0,positivo
diferentesndo,1.0,0.0,positivo
caos,0.5625,0.4375,positivo
encardidos,0.2,0.8,negativo
bricola,1.0,0.0,positivo
m.a.r.a.v.i.l.h.o.s.a.s,1.0,0.0,positivo
índio,0.8613861386138614,0.13861386138613865,positivo
área,0.9305118489499712,0.0694881510500289,positivo
iminentes,1.0,0.0,positivo
gelaga,1.0,0.0,positivo
nippo-brasileiros,1.0,0.0,positivo
romãntica,1.0,0.0,positivo
razoácel,1.0,0.0,positivo
sesancional,1.0,0.0,positivo
ártico,0.6666666666666666,0.3333333333333333,positivo
pontonas,1.0,0.0,positivo
etas,0.9000646830530401,0.0999353169469599,positivo
suppriselly,0.0,1.0,negativo
caresimo,0.0,1.0,negativo
lentamete,1.0,0.0,positivo
gratinados,0.942528735632184,0.057471264367816084,positivo
teclado,0.8235294117647058,0.17647058823529413,positivo
caudoso,1.0,0.0,positivo
temático.bom,1.0,0.0,positivo
yeah,1.0,0.0,positivo
souffles,1.0,0.0,positivo
guateau,1.0,0.0,positivo
bem-acabados,1.0,0.0,positivo
merreca,0.5714285714285714,0.42857142857142855,positivo
estraordinária,1.0,0.0,positivo
8:50,0.2,0.8,negativo
alugmas,1.0,0.0,positivo
tooooop,1.0,0.0,positivo
tomia,0.875,0.125,positivo
caça-turista,1.0,0.0,positivo
ambiente.e,0.9166666666666666,0.08333333333333333,positivo
indomáveis,0.0,1.0,negativo
marronzinha,1.0,0.0,positivo
casa.600,1.0,0.0,positivo
infeçiz,0.0,1.0,negativo
graúdes,1.0,0.0,positivo
ansisos,1.0,0.0,positivo
descrever-lo,1.0,0.0,positivo
hauhau,1.0,0.0,positivo
adjunta,1.0,0.0,positivo
ffeitos,0.0,1.0,negativo
hypados,1.0,0.0,positivo
abobado,0.5,0.5,negativo
dispensaveis,0.8571428571428571,0.14285714285714285,positivo
rafa,0.8459488918493399,0.15405110815066006,positivo
doaçs,0.0,1.0,negativo
pelhor,1.0,0.0,positivo
comidaincrivel,1.0,0.0,positivo
guandu,1.0,0.0,positivo
caboco,1.0,0.0,positivo
fantastástico,1.0,0.0,positivo
mamm,0.9233333333333332,0.07666666666666666,positivo
umasobremesa,1.0,0.0,positivo
malaya,1.0,0.0,positivo
peut-être,1.0,0.0,positivo
pre-dispõe,1.0,0.0,positivo
piroso,1.0,0.0,positivo
broulet,1.0,0.0,positivo
térreas,1.0,0.0,positivo
rastejantes,0.0,1.0,negativo
perceptiva,1.0,0.0,positivo
alfaiou,1.0,0.0,positivo
superbo,0.8235294117647058,0.17647058823529413,positivo
buscais,1.0,0.0,positivo
himitsu,0.75,0.25,positivo
entrad,0.9064178086438892,0.09358219135611087,positivo
impossîvel,1.0,0.0,positivo
caprino,1.0,0.0,positivo
desmoralizado,1.0,0.0,positivo
japoses,1.0,0.0,positivo
engomadinhos,1.0,0.0,positivo
proximal,1.0,0.0,positivo
algunos,1.0,0.0,positivo
crespi,1.0,0.0,positivo
maçudos,1.0,0.0,positivo
frescinho,1.0,0.0,positivo
desanimdo,1.0,0.0,positivo
fragmentos,0.125,0.875,negativo
finis,0.9152542372881356,0.0847457627118644,positivo
preparada.o,1.0,0.0,positivo
naqual,0.5,0.5,negativo
poetas,1.0,0.0,positivo
superalto,1.0,0.0,positivo
pasticiata,1.0,0.0,positivo
hoppy,0.88,0.12,positivo
indomados,1.0,0.0,positivo
rescentemente,0.5,0.5,negativo
monjopina,1.0,0.0,positivo
lacal,0.9285714285714286,0.07142857142857142,positivo
cruastaceos,1.0,0.0,positivo
wermerson,1.0,0.0,positivo
unitario,1.0,0.0,positivo
baio-de-dois,1.0,0.0,positivo
pratio,0.6666666666666666,0.3333333333333333,positivo
sennacional,1.0,0.0,positivo
bjssssss,1.0,0.0,positivo
jazzy,1.0,0.0,positivo
incontendível,1.0,0.0,positivo
cinversa,1.0,0.0,positivo
eztacao,1.0,0.0,positivo
esperiente,1.0,0.0,positivo
estranhamento,0.8095238095238095,0.19047619047619047,positivo
óoootimo,1.0,0.0,positivo
cost,0.8845354984894259,0.11546450151057402,positivo
atmospehre,1.0,0.0,positivo
cada,0.8874518534223824,0.11254814657761758,positivo
tradicionalíssimas,1.0,0.0,positivo
dosfruta,1.0,0.0,positivo
nesss,0.8,0.2,positivo
coveur,1.0,0.0,positivo
alcoòlicas,1.0,0.0,positivo
tinhosa,1.0,0.0,positivo
wallaby,1.0,0.0,positivo
hegue,0.8167324128862591,0.18326758711374094,positivo
agrradável,1.0,0.0,positivo
condessa,1.0,0.0,positivo
verdi,0.954248366013072,0.0457516339869281,positivo
dosimetrada,1.0,0.0,positivo
mal-disposto,0.0,1.0,negativo
foren,0.75,0.25,positivo
adocidada,0.0,1.0,negativo
celebres?muitas,0.0,1.0,negativo
pãosinho,1.0,0.0,positivo
wood-fired,1.0,0.0,positivo
pidio,0.3333333333333333,0.6666666666666666,negativo
tapas-porções,1.0,0.0,positivo
rendeira,1.0,0.0,positivo
prociuto,1.0,0.0,positivo
esteutura,1.0,0.0,positivo
boll,0.9545454545454546,0.045454545454545456,positivo
gastronòmico,1.0,0.0,positivo
aromaticas,1.0,0.0,positivo
mutíssimo,0.8,0.2,positivo
comprometero,1.0,0.0,positivo
soborizada,0.5,0.5,negativo
manier,0.7692307692307693,0.2307692307692308,positivo
recém-assados,1.0,0.0,positivo
auditivos,1.0,0.0,positivo
tornamo,0.865414710485133,0.13458528951486698,positivo
lazy,0.25,0.75,negativo
restanrante,0.8888888888888888,0.1111111111111111,positivo
bouganville|go,0.5,0.5,negativo
pantera,1.0,0.0,positivo
ruim.nao,0.0,1.0,negativo
uhuhuh,1.0,0.0,positivo
falutitas,0.0,1.0,negativo
fraquinhàs,1.0,0.0,positivo
filadelifia,1.0,0.0,positivo
cancerígenos,0.0,1.0,negativo
canhoto,0.5,0.5,negativo
patagonia,0.9,0.1,positivo
pesi,0.8148148148148148,0.1851851851851852,positivo
deliciosas(índico,1.0,0.0,positivo
undo,0.8359965203058468,0.1640034796941532,positivo
maravilhosa.suco,1.0,0.0,positivo
gluten,0.9216417910447762,0.07835820895522387,positivo
haze,0.75,0.25,positivo
salut,0.9285714285714286,0.07142857142857142,positivo
gortar,1.0,0.0,positivo
geladésimo,1.0,0.0,positivo
boker,1.0,0.0,positivo
among,1.0,0.0,positivo
hhumm,1.0,0.0,positivo
orecusamos,1.0,0.0,positivo
declinantes,1.0,0.0,positivo
nobras,0.8,0.2,positivo
roubável,1.0,0.0,positivo
funa,1.0,0.0,positivo
cifrão,0.3333333333333333,0.6666666666666666,negativo
bem-casados,1.0,0.0,positivo
tartan,1.0,0.0,positivo
campeã:-picanha,1.0,0.0,positivo
entediantes,1.0,0.0,positivo
frades,0.945945945945946,0.054054054054054064,positivo
